RegionID,RegionName,City,State,Metro,CountyName,2015-01,2016-01,2016-02,B01001_011E,B01001_035E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B03001_003E,B19013_001E,B19113_001E,B25001_001E,B25002_002E,B25003_002E,B25075_023E,B25075_024E,B25075_025E,B25002_003E,B25077_001E,B25064_001E
,84632,,,,,,,,7,19,1073,0,43,0,0,33,0,73,48056,56563,435,374,323,15,0,0,61,147500,710
,84633,,,,,,,,20,39,1131,3,0,0,0,26,0,104,56875,66058,379,356,293,0,0,21,23,165900,645
,84634,,,,,,,,316,57,2477,123,64,19,83,568,52,790,48482,49526,527,441,315,2,0,0,86,152400,653
,84635,,,,,,,,25,15,608,0,0,0,0,27,25,51,50052,51726,313,267,206,0,0,0,46,119900,768
,84636,,,,,,,,19,16,413,0,1,2,0,0,2,28,51250,57500,211,146,125,3,0,0,65,139600,763
,84637,,,,,,,,24,6,503,0,30,0,0,30,1,44,44063,51528,320,221,179,0,0,0,99,146800,538
,84638,,,,,,,,0,11,281,0,0,0,0,0,0,4,107614,114375,91,83,73,0,0,0,8,169300,400
,84639,,,,,,,,23,23,872,0,0,0,0,34,0,36,55833,63393,363,314,224,17,0,0,49,160500,757
,84640,,,,,,,,0,16,186,0,0,0,0,0,0,6,54875,76250,76,61,58,0,0,1,15,111400,null
,84642,,,,,,,,91,62,3346,2,21,17,0,13,51,58,46146,53750,1220,1096,866,13,0,0,124,163200,678
,84643,,,,,,,,3,13,381,5,0,0,0,0,5,1,64375,83269,204,155,126,1,0,1,49,163500,null
,84645,,,,,,,,58,41,2847,10,0,22,4,6,44,30,65500,67903,737,676,526,8,0,3,61,189800,789
,84646,,,,,,,,31,45,1492,5,39,0,0,270,11,434,44973,49219,608,561,487,0,0,0,47,135700,475
,84647,,,,,,,,141,116,4061,20,6,20,8,127,67,364,43977,56436,1795,1322,1095,16,0,5,473,171900,567
,84648,,,,,,,,161,202,5438,0,5,5,22,217,46,355,56579,58240,1988,1750,1486,31,0,9,238,164000,813
,84649,,,,,,,,19,7,819,0,16,0,1,74,8,74,51250,64821,298,272,206,0,0,0,26,141300,836
,84652,,,,,,,,2,8,824,2,0,0,0,0,0,67,48667,49833,334,292,266,0,0,0,42,126700,null
,84654,,,,,,,,71,109,2132,0,0,19,0,119,117,210,47143,54120,1238,986,724,6,0,0,252,108100,547
,84656,,,,,,,,19,15,416,0,0,0,12,0,5,0,53125,74038,199,160,132,1,0,0,39,154000,496
,84657,,,,,,,,4,22,555,0,0,0,0,60,0,82,39167,53542,212,194,135,3,0,0,18,137500,713
,84662,,,,,,,,4,7,989,0,0,0,0,25,1,31,44914,56563,532,394,276,0,0,0,138,166200,501
,84665,,,,,,,,23,12,344,0,13,3,0,38,5,38,43125,53750,179,112,109,11,0,0,67,171200,null
,84667,,,,,,,,2,9,360,6,0,0,0,0,0,1,48281,66250,118,107,97,23,0,0,11,168800,1042
,84701,,,,,,,,274,300,8203,99,129,2,5,104,108,383,43115,55905,3358,2853,1946,20,13,51,505,156900,720
,84710,,,,,,,,2,0,111,0,4,0,0,0,0,20,33750,68750,147,37,35,0,0,8,110,218800,null
,84711,,,,,,,,6,9,671,0,0,8,0,0,9,20,63558,65625,225,195,172,0,0,1,30,194600,850
,84712,,,,,,,,5,14,235,0,0,0,0,0,0,3,48750,49500,174,99,71,0,0,6,75,95300,null
,84713,,,,,,,,157,90,3364,14,37,0,106,3,94,313,47292,57045,1743,1222,893,0,0,11,521,155800,689
,84714,,,,,,,,55,30,543,0,31,0,0,61,0,146,33889,43155,416,224,132,0,0,8,192,85200,392
,84715,,,,,,,,12,12,448,0,0,0,0,0,2,44,55375,57750,212,163,139,15,0,2,49,173300,575
,84716,,,,,,,,6,2,177,0,0,3,0,0,0,0,33839,26071,202,93,66,0,0,0,109,200000,533
,84718,,,,,,,,2,3,217,0,0,0,0,0,5,0,53125,63750,84,69,63,0,0,0,15,157500,613
,84719,,,,,,,,0,0,38,0,0,0,0,12,0,12,63333,null,1936,28,13,0,0,5,1908,425000,null
,84720,,,,,,,,885,641,18596,25,530,228,49,68,505,1178,43978,51897,7729,6604,3845,84,0,13,1125,180600,639
,84721,,,,,,,,663,681,19382,263,663,86,81,633,443,2212,41116,49682,7552,6626,4204,33,67,0,926,154200,671
,84722,,,,,,,,0,16,634,0,0,16,0,0,0,3,36250,61029,357,265,213,6,0,0,92,146300,836
,84723,,,,,,,,6,19,973,0,0,0,2,12,29,139,34464,44688,351,262,224,2,0,0,89,143100,550
,84724,,,,,,,,53,39,1213,0,21,2,14,9,0,123,40205,33857,516,462,384,0,0,0,54,118100,596
,84725,,,,,,,,33,23,1791,0,0,0,0,27,27,124,52929,54357,662,480,373,11,0,0,182,142400,897
,84726,,,,,,,,22,25,791,28,8,0,0,0,7,88,42794,50066,466,334,276,4,5,0,132,152200,869
,84728,,,,,,,,0,0,236,0,0,0,0,0,0,0,39730,39730,66,66,0,0,0,0,0,null,null
,84729,,,,,,,,6,10,311,0,6,0,0,7,11,27,35417,46563,182,121,108,0,0,4,61,169600,641
,84730,,,,,,,,3,0,198,0,0,9,0,3,0,5,48500,65000,89,72,69,2,0,0,17,213800,null
,84731,,,,,,,,0,0,11,0,0,0,0,0,0,0,null,null,31,5,5,0,0,0,26,null,null
,84732,,,,,,,,0,0,16,0,0,0,0,0,0,0,60938,null,28,9,9,0,0,0,19,52500,null
,84733,,,,,,,,0,0,163,0,0,0,0,0,0,0,29508,29508,53,53,36,0,0,0,0,null,null
,84734,,,,,,,,3,3,139,0,0,0,0,0,0,4,18750,18750,74,66,45,0,0,0,8,49000,506
,84735,,,,,,,,2,2,267,0,0,0,0,0,0,5,41786,48594,318,96,90,0,0,0,222,164300,null
,84736,,,,,,,,13,6,206,0,0,0,0,0,0,0,41250,50500,95,74,62,0,0,0,21,114500,483
,84739,,,,,,,,2,26,535,0,45,9,0,0,2,6,45263,47917,247,202,170,0,0,0,45,123800,922
,84740,,,,,,,,0,3,253,0,0,0,0,0,0,11,37500,55625,108,68,52,3,0,0,40,167900,725
,84741,,,,,,,,138,203,5374,43,24,7,0,27,256,210,54375,63429,2873,2377,1791,35,8,0,496,170700,914
,84742,,,,,,,,0,0,201,0,4,2,0,0,0,12,68100,68800,94,90,89,0,25,0,4,243800,null
,84743,,,,,,,,10,0,53,0,0,0,0,0,0,0,19375,31250,18,10,10,0,0,0,8,240000,null
,84744,,,,,,,,5,7,325,9,0,0,0,0,4,28,53750,56563,219,102,83,2,0,0,117,120800,625
,84746,,,,,,,,67,56,1328,0,7,16,0,0,0,2,80556,87266,492,414,366,50,9,22,78,302200,1000
,84747,,,,,,,,27,30,1100,17,1,5,0,5,1,28,51429,58438,581,342,276,0,0,0,239,167800,566
,84749,,,,,,,,13,16,251,0,25,0,0,0,0,31,50000,44167,97,80,74,0,0,0,17,181300,null
,84750,,,,,,,,0,4,451,0,0,0,0,4,0,9,26607,36750,326,181,163,6,0,0,145,142200,761
,84751,,,,,,,,26,7,1806,1,0,0,0,134,14,271,51833,63359,777,642,498,0,0,14,135,125300,679
,84752,,,,,,,,25,36,917,0,6,0,0,29,11,118,57500,59583,361,310,266,2,0,0,51,142600,917
,84753,,,,,,,,0,0,26,0,0,0,0,1,1,1,null,null,53,12,12,0,0,0,41,null,null
,84754,,,,,,,,59,70,3900,6,7,0,0,18,70,59,47292,52022,1504,1311,1135,3,0,6,193,175600,828
,84755,,,,,,,,0,0,61,0,0,16,0,0,0,4,83929,84107,115,18,18,0,0,0,97,162500,null
,84756,,,,,,,,33,33,303,0,0,0,75,0,0,16,55417,57173,240,180,131,0,14,0,60,103100,null
,84758,,,,,,,,10,27,603,0,13,0,0,7,15,38,51250,56667,313,219,177,0,0,3,94,124700,812
,84759,,,,,,,,72,59,2150,5,5,38,30,1,63,120,44856,48906,1506,720,549,18,0,0,786,156300,777
,84760,,,,,,,,5,11,581,0,7,0,1,0,0,6,38958,47750,315,223,185,2,0,0,92,152800,695
,84761,,,,,,,,82,70,2806,20,51,0,75,11,77,136,36687,53681,1434,1055,809,4,19,45,379,168000,796
,84762,,,,,,,,0,0,301,0,0,0,0,0,0,0,45625,50263,2362,129,129,0,0,0,2233,148500,null
,84763,,,,,,,,0,5,389,0,0,4,0,5,0,5,49000,66000,184,136,115,35,0,4,48,426000,488
,84764,,,,,,,,3,5,141,0,17,0,0,0,0,23,37708,29167,210,79,33,0,0,0,131,37300,421
,84766,,,,,,,,16,0,177,0,0,0,0,0,0,0,64479,64844,52,52,45,0,0,0,0,224000,null
,84767,,,,,,,,18,13,563,0,35,14,0,19,0,49,55000,52250,447,256,124,39,18,2,191,488500,822
,84772,,,,,,,,0,0,218,0,0,0,0,0,0,0,39310,38879,98,98,98,0,0,0,0,177500,null
,84773,,,,,,,,0,0,113,0,0,13,0,0,0,0,26635,26731,228,58,58,3,0,0,170,338500,null
,84775,,,,,,,,3,6,604,5,2,0,0,11,0,24,43060,43836,417,245,220,10,0,0,172,235400,561
,84776,,,,,,,,3,6,606,0,0,10,4,5,1,31,58229,67083,254,209,169,3,1,0,45,170300,493
,84779,,,,,,,,14,8,475,0,2,2,0,2,2,27,47250,50417,440,173,145,17,0,0,267,222800,720
,84782,,,,,,,,0,7,753,0,0,0,0,0,0,0,51364,51786,257,240,216,0,0,0,17,174200,null
,84783,,,,,,,,21,0,491,0,0,0,0,0,0,30,66250,95000,193,193,181,76,0,0,0,450000,null
,84784,,,,,,,,47,110,2894,0,0,0,0,0,0,0,40781,46141,357,319,51,3,0,0,38,161600,1117
,85006,,,,,,,,942,940,17760,1291,561,63,42,6304,452,18226,24983,24061,10027,8338,3207,27,0,0,1689,109900,732
,85017,,,,,,,,1596,1077,26996,3371,694,1963,81,6057,1171,26049,28385,29879,13729,11678,4229,9,0,43,2051,71700,688
,85019,,,,,,,,999,783,20469,1264,529,866,176,1872,690,18208,29335,28977,8561,7125,3641,0,0,8,1436,73300,870
,85031,,,,,,,,1126,883,19734,1797,742,183,58,5008,458,21621,23054,28252,8913,7554,3523,6,9,0,1359,61800,917
,85033,,,,,,,,2321,2318,42274,3721,627,423,161,10255,1338,45929,32935,33852,16646,14959,7079,0,0,11,1687,71600,906
,85035,,,,,,,,1830,2345,36382,2852,1215,352,97,11996,1774,46128,31065,31939,15538,14037,5361,0,0,0,1501,71000,835
,85121,,,,,,,,36,135,144,0,2742,110,4,15,28,114,32891,25662,753,611,314,10,0,0,142,61000,737
,85135,,,,,,,,4,0,450,0,0,0,0,130,11,557,39531,41146,259,184,133,0,0,0,75,31900,390
,85141,,,,,,,,19,6,305,4,0,7,0,64,5,251,31875,41250,170,120,97,0,0,0,50,55000,784
,85147,,,,,,,,194,400,294,18,4187,21,0,166,148,421,22000,31081,1379,1132,656,0,0,20,247,54600,291
,85172,,,,,,,,186,112,974,0,75,0,0,64,135,568,35467,51500,501,430,115,0,0,0,71,272800,916
,85192,,,,,,,,5,4,1049,0,13,0,0,254,15,773,52604,57130,793,535,469,4,0,10,258,82900,715
,85193,,,,,,,,159,70,3281,90,354,36,0,212,34,1706,49777,55764,1774,1251,694,0,0,0,523,89100,758
,85256,,,,,,,,192,81,954,16,3520,110,0,58,274,785,35212,38237,1946,1513,1068,0,0,0,433,90200,700
,85264,,,,,,,,57,76,160,28,814,23,0,40,58,101,50833,47232,350,330,236,41,0,0,20,190200,717
,85309,,,,,,,,40,0,734,52,0,9,0,0,11,35,null,null,0,0,0,0,0,0,0,null,null
,85320,,,,,,,,102,9,1092,20,5,0,0,40,0,952,24423,30694,494,286,206,13,9,3,208,131300,325
,85322,,,,,,,,0,0,534,0,35,0,0,43,0,290,36154,54375,300,218,134,0,0,0,82,72500,1033
,85325,,,,,,,,0,0,789,0,0,10,0,3,0,67,29306,37500,897,465,421,12,10,3,432,102500,null
,85328,,,,,,,,0,0,229,0,0,10,0,46,0,46,44489,46667,218,121,111,0,0,0,97,67300,null
,85332,,,,,,,,16,27,1313,0,0,0,0,0,0,176,35917,39310,1155,652,557,0,0,0,503,107200,455
,85333,,,,,,,,29,0,365,0,0,0,0,132,0,246,36250,41250,316,179,145,0,0,2,137,62100,null
,85334,,,,,,,,0,15,894,0,0,13,0,144,0,180,33958,105104,926,450,249,0,0,0,476,100900,515
,85336,,,,,,,,28,21,700,0,0,0,0,14,0,706,30000,31154,276,216,137,0,0,0,60,120300,576
,85337,,,,,,,,55,96,2326,18,454,18,0,115,17,1986,33311,31833,1046,880,469,0,0,0,166,64100,671
,85341,,,,,,,,0,0,28,0,0,0,0,0,0,28,null,null,24,14,0,0,0,0,10,null,null
,85342,,,,,,,,28,34,1291,10,3,23,0,0,24,130,43750,60682,874,599,491,17,0,0,275,146800,454
,85343,,,,,,,,0,8,90,0,0,0,0,0,0,50,32404,67813,60,41,20,0,0,0,19,null,null
,85346,,,,,,,,0,82,4273,0,19,0,0,6,0,174,41340,51996,4122,2708,2449,0,0,8,1414,72200,null
,85347,,,,,,,,33,22,339,7,8,0,0,446,15,588,36689,36932,388,261,151,9,8,0,127,88300,720
,85352,,,,,,,,4,5,156,0,0,0,0,70,42,136,24250,25417,225,118,82,0,0,0,107,18800,406
,85354,,,,,,,,151,126,5436,24,58,9,0,120,125,1847,48241,62991,2796,1918,1488,0,8,11,878,83500,1027
,85357,,,,,,,,3,12,397,0,18,0,0,301,0,440,30625,32227,414,278,191,0,0,2,136,54100,494
,85360,,,,,,,,0,0,197,0,0,4,0,0,8,31,26719,38125,217,99,48,0,0,5,118,57500,266
,85362,,,,,,,,0,0,555,7,0,0,0,0,0,32,26250,36667,645,340,298,6,5,0,305,141100,600
,85371,,,,,,,,27,15,169,0,195,0,0,181,18,301,23182,28958,250,238,117,12,0,0,12,25500,322
,85530,,,,,,,,83,83,31,10,1665,0,0,0,28,55,23304,29779,527,437,343,14,0,8,90,60400,271
,85531,,,,,,,,66,22,422,0,0,0,0,0,0,7,52857,88807,158,150,123,0,0,0,8,242000,null
,85533,,,,,,,,178,163,2444,79,163,9,0,196,61,1713,49125,53125,1538,1203,736,16,0,0,335,81100,385
,85534,,,,,,,,53,71,2499,0,50,0,0,140,85,806,33065,38833,1378,1104,823,4,0,0,274,84400,765
,85535,,,,,,,,0,0,0,0,0,0,0,0,0,0,null,null,10,0,0,0,0,0,10,null,null
,85536,,,,,,,,0,11,491,0,0,0,0,0,26,42,33281,29613,171,135,127,0,0,0,36,57100,null
,85540,,,,,,,,132,114,2601,46,59,12,0,218,92,1642,65133,67986,1423,1109,0,0,0,0,314,null,399
,85542,,,,,,,,130,132,48,0,3460,0,0,0,187,204,32125,38795,920,791,506,16,0,0,129,45200,349
,85545,,,,,,,,3,70,563,0,9,0,0,0,5,15,38155,59083,688,303,222,0,0,0,385,97000,742
,85550,,,,,,,,242,128,182,54,4246,122,0,0,386,200,31250,31438,1502,1170,597,0,0,0,332,52500,345
,85551,,,,,,,,26,53,321,3,0,0,0,121,0,346,52422,65398,162,131,96,0,0,0,31,119400,null
,85553,,,,,,,,40,17,1547,1,0,0,0,0,2,3,35190,39706,1259,789,766,24,0,0,470,134200,null
,85554,,,,,,,,0,0,423,0,3,0,0,0,0,0,50114,66471,674,221,198,0,0,0,453,207600,null
,85601,,,,,,,,0,0,613,0,0,0,0,0,22,13,30781,33857,494,346,250,0,0,0,148,113800,670
,85605,,,,,,,,0,0,274,0,0,0,0,116,73,253,33542,45208,317,189,146,0,0,0,128,70000,486
,85606,,,,,,,,9,31,1275,0,11,0,0,0,42,163,40625,49583,755,534,495,2,2,0,221,141000,500
,85608,,,,,,,,1232,0,3958,895,152,9,6,5,94,2041,null,null,0,0,0,0,0,0,0,null,null
,85609,,,,,,,,0,0,342,0,16,0,0,14,12,34,58967,59511,203,186,170,0,0,0,17,58900,null
,85610,,,,,,,,11,10,800,59,16,11,0,135,42,219,45461,47431,687,410,333,5,0,0,277,104400,626
,85611,,,,,,,,0,9,940,0,0,0,0,55,35,115,39519,49688,592,441,401,68,8,5,151,285000,1160
,85613,,,,,,,,526,293,4494,588,131,107,4,44,375,762,55000,59375,926,776,0,0,0,0,150,null,1202
,85617,,,,,,,,21,23,1243,19,4,0,0,16,72,203,36438,45938,758,525,422,0,0,2,233,102000,447
,85618,,,,,,,,53,50,1494,0,55,0,0,147,157,1065,36875,34539,808,596,425,0,0,7,212,68200,617
,85619,,,,,,,,0,0,141,0,0,0,0,0,0,0,null,null,414,30,15,0,0,0,384,null,null
,85620,,,,,,,,9,0,586,0,20,0,0,274,4,840,26964,22841,333,250,158,0,0,0,83,103600,611
,85624,,,,,,,,30,30,1176,0,9,8,0,107,6,401,39038,52361,962,678,417,70,18,12,284,235200,603
,85626,,,,,,,,6,9,409,0,22,0,0,271,165,809,14070,19286,360,292,242,0,0,0,68,60500,716
,85627,,,,,,,,16,15,965,0,9,0,0,36,0,47,49000,56875,451,366,290,0,0,0,85,122900,431
,85632,,,,,,,,17,13,744,1,23,4,0,82,33,204,36417,60568,682,451,375,9,5,7,231,157700,625
,85633,,,,,,,,0,0,40,0,0,0,0,11,4,26,24250,26875,55,19,9,0,0,2,36,79000,null
,85634,,,,,,,,238,198,258,57,5930,40,0,32,15,102,26250,30057,2385,1549,1067,10,3,7,836,76500,612
,85637,,,,,,,,6,2,1263,6,6,9,0,0,2,170,70129,74583,736,577,500,57,13,13,159,328400,1066
,85638,,,,,,,,5,28,1826,0,12,3,0,86,219,618,32500,42647,1244,932,722,0,0,4,312,114300,596
,85640,,,,,,,,0,0,415,0,0,20,17,269,0,380,23750,27850,438,328,219,25,10,20,110,93200,null
,85646,,,,,,,,40,0,1415,0,23,0,0,29,9,297,50606,59375,1156,814,558,100,11,0,342,331700,939
,85654,,,,,,,,0,55,52,16,66,0,0,232,0,324,9409,null,84,84,29,0,0,0,0,null,null
,85707,,,,,,,,5,0,314,62,0,52,0,0,2,100,null,null,29,29,0,0,0,0,0,null,null
,85708,,,,,,,,284,358,3080,433,0,217,0,79,391,701,47440,50266,1224,1172,11,0,0,0,52,null,1187
,85723,,,,,,,,0,0,0,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null
,85724,,,,,,,,0,0,0,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null
,85726,,,,,,,,0,0,0,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null
,85911,,,,,,,,76,55,36,23,1770,0,0,1,84,166,12031,25134,527,461,206,0,0,0,66,32400,523
,85912,,,,,,,,0,0,99,32,0,0,0,0,0,0,24738,40882,121,77,77,0,0,0,44,77900,null
,85920,,,,,,,,0,3,381,6,3,0,0,0,0,0,41827,82778,995,221,150,0,0,5,774,236400,683
,85922,,,,,,,,0,0,46,0,0,0,0,0,0,0,33125,76250,57,30,30,0,0,2,27,160000,null
,85923,,,,,,,,0,0,664,0,127,0,0,0,0,0,12122,12073,229,202,179,0,0,0,27,74000,null
,85924,,,,,,,,0,32,2471,7,0,13,20,44,158,349,34702,34714,1938,1035,937,24,12,0,903,116400,840
,85925,,,,,,,,75,212,4410,21,345,0,0,49,69,878,52333,55491,1865,1416,1145,0,0,11,449,148000,915
,85926,,,,,,,,0,8,6,0,206,0,0,0,35,35,56750,58000,82,61,44,0,0,0,21,70000,1057
,85927,,,,,,,,0,0,66,0,0,0,1,0,0,0,40804,40893,498,35,35,0,12,0,463,280400,null
,85928,,,,,,,,0,9,875,0,0,0,0,235,54,395,26159,26920,1122,457,346,0,0,0,665,157600,854
,85930,,,,,,,,29,19,66,0,909,0,1,11,94,172,40893,39667,306,239,116,0,1,0,67,66400,645
,85932,,,,,,,,0,0,371,0,0,29,0,0,0,43,28750,27545,472,202,159,14,5,0,270,259700,null
,85934,,,,,,,,0,0,606,0,0,0,0,0,0,0,57625,63036,470,187,159,0,0,0,283,160900,null
,85936,,,,,,,,364,125,3235,54,311,0,10,550,246,1520,36628,43092,1975,1452,1094,24,0,0,523,91800,733
,85938,,,,,,,,32,83,1884,0,74,0,0,12,121,403,39612,57125,1219,777,563,15,9,0,442,117900,586
,85939,,,,,,,,27,159,3996,0,84,36,0,140,186,697,55657,54556,1728,1483,1084,10,15,11,245,125500,706
,85940,,,,,,,,0,0,1256,0,14,0,0,0,14,115,47050,52386,795,441,413,0,0,0,354,116300,936
,85941,,,,,,,,405,662,263,20,10476,34,0,19,179,185,26614,30650,2789,2536,1535,10,0,14,253,65100,426
,85942,,,,,,,,0,0,37,0,0,0,0,0,0,0,null,null,37,37,37,0,0,0,0,null,null
,86003,,,,,,,,0,0,0,0,0,0,0,0,0,0,null,null,10,0,0,0,0,0,10,null,null
,86011,,,,,,,,82,92,5142,358,421,316,0,166,547,1065,20039,7218,109,109,0,0,0,0,0,null,846
,86015,,,,,,,,47,52,295,1,0,2,0,2,0,3,null,null,92,92,48,0,0,0,0,null,null
,86016,,,,,,,,0,0,0,0,78,0,0,0,0,0,20833,22500,55,30,28,0,0,0,25,118800,null
,86018,,,,,,,,0,0,589,0,18,0,0,23,40,18,44050,44850,620,287,266,11,5,6,333,249000,null
,86020,,,,,,,,78,53,193,27,2023,0,0,17,3,79,30441,32417,794,616,509,22,0,0,178,67500,1025
,86021,,,,,,,,100,214,6127,0,4,0,0,0,0,0,30962,31101,818,764,183,0,10,0,54,183100,722
,86022,,,,,,,,35,89,2122,0,449,41,3,12,201,52,47530,57888,1077,887,653,7,0,9,190,142400,691
,86023,,,,,,,,27,66,1227,45,313,22,0,64,36,238,29421,47381,815,569,133,4,0,0,246,36600,711
,86025,,,,,,,,293,289,3578,72,1276,58,0,516,248,1291,46563,52240,2245,1876,1350,7,0,14,369,82300,669
,86028,,,,,,,,0,0,0,0,0,0,0,0,0,0,null,null,22,0,0,0,0,0,22,null,null
,86029,,,,,,,,7,0,218,7,0,0,0,0,31,61,13105,14344,152,135,135,0,0,0,17,9999,null
,86030,,,,,,,,42,55,35,0,1767,0,0,0,28,21,35964,36298,703,473,364,11,0,0,230,65500,715
,86031,,,,,,,,82,76,14,3,1994,0,0,3,13,39,14934,22614,767,548,435,0,0,8,219,60900,466
,86032,,,,,,,,49,15,758,0,401,0,0,0,121,40,47396,51250,495,387,280,0,0,0,108,104600,687
,86033,,,,,,,,202,171,344,8,6632,54,186,41,308,248,21633,22109,3226,2023,1226,27,0,2,1203,50100,538
,86034,,,,,,,,34,49,65,0,1868,2,0,4,24,77,21548,24010,957,540,377,0,0,2,417,71600,476
,86035,,,,,,,,15,31,9,0,1676,5,0,0,68,45,29201,33359,688,527,408,13,0,3,161,65900,438
,86036,,,,,,,,0,29,212,0,66,0,0,0,13,0,25543,26181,325,176,109,4,0,0,149,154200,null
,86038,,,,,,,,0,0,7,0,0,0,0,0,0,0,null,null,215,7,7,0,0,0,208,null,null
,86039,,,,,,,,36,23,10,0,1333,0,13,0,2,3,18636,21688,701,438,372,12,0,8,263,82300,375
,86042,,,,,,,,44,51,71,0,1922,14,0,0,62,0,35000,35893,677,508,383,0,0,0,169,58000,692
,86043,,,,,,,,66,69,0,0,2080,0,0,0,0,34,31713,31125,559,423,343,0,0,0,136,39100,525
,86044,,,,,,,,129,104,73,40,3779,12,0,0,29,49,23750,29583,1615,1077,874,13,5,24,538,79100,570
,86045,,,,,,,,599,532,344,0,11899,199,0,25,40,211,45833,45703,3809,3116,2043,89,0,12,693,79200,647
,86052,,,,,,,,0,0,16,0,0,0,0,0,0,0,null,null,53,16,0,0,0,0,37,null,null
,86053,,,,,,,,68,66,4,0,2367,0,0,17,0,48,28792,29583,790,567,397,7,0,3,223,57300,535
,86054,,,,,,,,26,29,10,0,1772,0,0,12,6,11,29375,32625,815,482,409,5,0,3,333,51800,525
,86313,,,,,,,,18,0,44,27,0,0,0,36,0,36,null,null,0,0,0,0,0,0,0,null,null
,86320,,,,,,,,64,11,1846,22,0,0,0,108,55,651,26204,27946,1201,806,665,0,0,25,395,70600,478
,86321,,,,,,,,99,66,2345,27,19,0,0,110,32,432,64617,66615,1078,845,124,6,0,0,233,33400,481
,86329,,,,,,,,27,67,937,0,0,0,0,0,0,124,47628,45104,491,368,310,0,0,0,123,159300,null
,86331,,,,,,,,32,9,540,3,0,9,2,6,10,25,25641,63750,474,384,298,2,0,0,90,188200,823
,86337,,,,,,,,15,7,881,12,8,0,0,65,70,174,32554,47973,1113,495,327,9,0,12,618,151400,600
,86338,,,,,,,,0,0,567,0,0,0,0,57,12,100,38264,46389,359,249,203,29,10,25,110,256700,1031
,86343,,,,,,,,2,0,104,0,0,0,0,0,7,0,38500,88750,272,62,53,2,0,0,210,231300,null
,86411,,,,,,,,0,0,191,0,9,0,0,0,0,15,45735,37396,244,96,87,0,0,0,148,150600,null
,86431,,,,,,,,0,0,216,0,3,0,0,0,25,0,16484,18542,332,167,144,0,0,0,165,41700,null
,86432,,,,,,,,5,0,3479,0,5,48,0,104,0,747,35548,40424,2134,1223,1069,0,0,0,911,113500,847
,86433,,,,,,,,0,0,126,0,0,0,0,0,0,0,4560,null,150,89,16,0,0,0,61,null,null
,86434,,,,,,,,43,53,282,1,994,3,0,2,68,75,37083,41719,456,340,163,0,0,0,116,117600,418
,86435,,,,,,,,15,4,6,0,120,0,0,0,0,0,44750,44750,70,43,32,0,0,0,27,9999,null
,86436,,,,,,,,0,0,1496,0,0,0,19,251,63,224,34004,44868,1395,803,664,0,0,0,592,115700,427
,86437,,,,,,,,0,0,25,1,38,0,0,2,11,15,32188,52500,37,23,12,0,0,0,14,57500,613
,86438,,,,,,,,8,7,692,24,18,11,0,0,156,94,31516,31127,671,426,316,27,0,0,245,60000,575
,86441,,,,,,,,29,0,2435,0,0,39,0,0,14,224,24571,36250,1631,1097,909,0,0,0,534,47000,501
,86443,,,,,,,,0,0,0,0,0,0,0,0,0,0,null,null,145,0,0,0,0,0,145,null,null
,86444,,,,,,,,0,0,603,27,0,0,0,0,73,17,21458,26792,1405,422,338,0,0,0,983,69600,null
,86445,,,,,,,,0,0,300,26,0,0,0,0,53,81,50142,50165,265,178,168,0,0,0,87,122000,null
,86502,,,,,,,,103,40,191,29,1289,14,5,0,7,45,21000,30625,674,342,302,5,3,9,332,80800,564
,86503,,,,,,,,454,317,625,29,9874,49,12,16,261,321,30904,39005,4273,2673,1767,16,0,18,1600,40100,442
,86504,,,,,,,,213,224,309,183,5894,12,0,36,115,87,34854,34925,2238,1549,1041,17,0,15,689,51000,690
,86505,,,,,,,,216,270,164,35,7863,28,7,5,88,139,23529,29550,3359,2020,1562,32,0,37,1339,55800,472
,86506,,,,,,,,21,68,54,0,1434,0,0,0,23,57,21944,30357,518,328,289,8,0,2,190,88100,675
,86507,,,,,,,,58,55,9,0,2295,21,2,0,88,25,22188,32596,1081,497,420,8,0,0,584,59400,542
,86508,,,,,,,,15,14,9,2,913,0,0,0,36,31,20682,29545,364,250,232,3,0,3,114,59400,592
,86510,,,,,,,,178,94,95,0,4730,81,19,3,107,78,21816,27139,2287,1461,1221,29,0,30,826,57000,470
,86511,,,,,,,,176,82,126,11,3105,12,0,32,52,78,31563,41389,1415,820,767,21,0,1,595,72900,379
,86512,,,,,,,,111,108,112,16,2471,37,0,19,49,74,23482,33000,929,609,466,3,0,4,320,74300,523
,86514,,,,,,,,53,53,54,0,2387,1,0,2,0,10,21205,25357,1445,683,553,7,0,2,762,78200,551
,86515,,,,,,,,92,55,172,0,4371,32,13,50,103,209,34375,37379,1761,1296,712,0,0,0,465,66700,520
,86520,,,,,,,,41,56,0,0,1985,0,0,4,13,18,16250,26429,878,478,407,10,3,5,400,42700,569
,86535,,,,,,,,24,24,0,0,1105,0,0,0,0,0,22386,26528,459,251,238,0,0,0,208,55700,null
,86538,,,,,,,,95,94,41,4,2488,3,3,2,22,34,35750,37917,1040,554,378,0,0,9,486,49400,433
